token,tp_cases,tn_cases,fp_cases,fn_cases,total_cases,precision,recall,f1-score
responsibilities,0,5,0,0,5,#Div0,#Div0,#Div0
very,0,128,0,1,129,#Div0,0.0,#Div0
withount,0,1,0,0,1,#Div0,#Div0,#Div0
cover,0,1,0,2,3,#Div0,0.0,#Div0
kisd,0,1,0,0,1,#Div0,#Div0,#Div0
Broad,0,0,0,1,1,#Div0,0.0,#Div0
Mendel,0,1,0,0,1,#Div0,#Div0,#Div0
appear,0,1,0,0,1,#Div0,#Div0,#Div0
determines,0,1,0,0,1,#Div0,#Div0,#Div0
don,0,3,0,0,3,#Div0,#Div0,#Div0
belong,0,0,0,2,2,#Div0,0.0,#Div0
disageed,0,1,0,0,1,#Div0,#Div0,#Div0
chalenge,0,1,0,0,1,#Div0,#Div0,#Div0
educating,0,2,0,0,2,#Div0,#Div0,#Div0
For,0,101,0,0,101,#Div0,#Div0,#Div0
gaining,0,1,0,1,2,#Div0,0.0,#Div0
neighbors,0,9,0,0,9,#Div0,#Div0,#Div0
esthetic,0,1,0,0,1,#Div0,#Div0,#Div0
primary,0,3,0,0,3,#Div0,#Div0,#Div0
baseball,0,1,0,0,1,#Div0,#Div0,#Div0
if,0,192,0,0,192,#Div0,#Div0,#Div0
processs,0,1,0,0,1,#Div0,#Div0,#Div0
Science,0,5,0,0,5,#Div0,#Div0,#Div0
noisy,0,2,0,0,2,#Div0,#Div0,#Div0
range,0,8,0,1,9,#Div0,0.0,#Div0
conversation,0,3,0,0,3,#Div0,#Div0,#Div0
electricity,0,1,0,0,1,#Div0,#Div0,#Div0
importan,0,1,0,0,1,#Div0,#Div0,#Div0
existence,0,1,0,0,1,#Div0,#Div0,#Div0
tent,0,1,0,0,1,#Div0,#Div0,#Div0
vehicles,0,2,0,0,2,#Div0,#Div0,#Div0
image,0,2,0,6,8,#Div0,0.0,#Div0
babies,0,2,0,0,2,#Div0,#Div0,#Div0
reasoun,0,1,0,0,1,#Div0,#Div0,#Div0
would,0,154,0,0,154,#Div0,#Div0,#Div0
term,0,3,0,0,3,#Div0,#Div0,#Div0
prices,0,3,0,0,3,#Div0,#Div0,#Div0
enlargement,0,0,0,1,1,#Div0,0.0,#Div0
affcet,0,1,0,0,1,#Div0,#Div0,#Div0
skills,0,15,0,0,15,#Div0,#Div0,#Div0
professinals,0,1,0,0,1,#Div0,#Div0,#Div0
ads,0,5,0,0,5,#Div0,#Div0,#Div0
compining,0,1,0,0,1,#Div0,#Div0,#Div0
told,0,9,0,0,9,#Div0,#Div0,#Div0
Eversince,0,1,0,0,1,#Div0,#Div0,#Div0
hiring,0,1,0,0,1,#Div0,#Div0,#Div0
housing,0,1,0,0,1,#Div0,#Div0,#Div0
knows,0,15,0,0,15,#Div0,#Div0,#Div0
system,0,8,0,2,10,#Div0,0.0,#Div0
sudents,0,2,0,0,2,#Div0,#Div0,#Div0
No,0,3,0,0,3,#Div0,#Div0,#Div0
order,0,38,0,0,38,#Div0,#Div0,#Div0
Italians,0,1,0,0,1,#Div0,#Div0,#Div0
cheat,0,0,0,1,1,#Div0,0.0,#Div0
comes,0,10,0,2,12,#Div0,0.0,#Div0
profficional,0,1,0,0,1,#Div0,#Div0,#Div0
rality,0,1,0,0,1,#Div0,#Div0,#Div0
cutomer,0,1,0,0,1,#Div0,#Div0,#Div0
payment,0,1,0,0,1,#Div0,#Div0,#Div0
act,0,2,0,0,2,#Div0,#Div0,#Div0
buying,0,15,0,0,15,#Div0,#Div0,#Div0
grown,0,1,0,2,3,#Div0,0.0,#Div0
delighted,0,1,0,0,1,#Div0,#Div0,#Div0
taste,0,0,0,3,3,#Div0,0.0,#Div0
logically,0,1,0,0,1,#Div0,#Div0,#Div0
brought,0,0,0,2,2,#Div0,0.0,#Div0
prior,0,1,0,0,1,#Div0,#Div0,#Div0
children,0,25,0,1,26,#Div0,0.0,#Div0
scheme,0,0,0,1,1,#Div0,0.0,#Div0
controversial,0,1,0,0,1,#Div0,#Div0,#Div0
consists,0,1,0,0,1,#Div0,#Div0,#Div0
elements,0,1,0,2,3,#Div0,0.0,#Div0
uniqeness,0,1,0,0,1,#Div0,#Div0,#Div0
liked,0,4,0,0,4,#Div0,#Div0,#Div0
slowly,0,1,0,0,1,#Div0,#Div0,#Div0
comercial,0,1,0,0,1,#Div0,#Div0,#Div0
boosted,0,0,0,1,1,#Div0,0.0,#Div0
buyer,0,1,0,0,1,#Div0,#Div0,#Div0
energy,0,23,0,1,24,#Div0,0.0,#Div0
engneer,0,1,0,0,1,#Div0,#Div0,#Div0
memorise,0,2,0,0,2,#Div0,#Div0,#Div0
cheap,0,7,0,1,8,#Div0,0.0,#Div0
fileld,0,1,0,0,1,#Div0,#Div0,#Div0
communication,0,5,0,0,5,#Div0,#Div0,#Div0
beggining,0,1,0,0,1,#Div0,#Div0,#Div0
watch,0,2,0,0,2,#Div0,#Div0,#Div0
fights,0,2,0,0,2,#Div0,#Div0,#Div0
genuine,0,1,0,0,1,#Div0,#Div0,#Div0
.e,0,2,0,0,2,#Div0,#Div0,#Div0
faces,0,0,0,3,3,#Div0,0.0,#Div0
shapes,0,1,0,0,1,#Div0,#Div0,#Div0
trafic,0,1,0,0,1,#Div0,#Div0,#Div0
promise,0,1,0,0,1,#Div0,#Div0,#Div0
4,0,1,0,0,1,#Div0,#Div0,#Div0
Leaving,0,1,0,0,1,#Div0,#Div0,#Div0
founding,0,1,0,0,1,#Div0,#Div0,#Div0
compensation,0,1,0,0,1,#Div0,#Div0,#Div0
instructor,0,3,0,0,3,#Div0,#Div0,#Div0
notice,0,1,0,0,1,#Div0,#Div0,#Div0
figure,0,2,0,0,2,#Div0,#Div0,#Div0
acitives,0,1,0,0,1,#Div0,#Div0,#Div0
wealthy,0,1,0,0,1,#Div0,#Div0,#Div0
model,0,5,0,1,6,#Div0,0.0,#Div0
involves,0,3,0,0,3,#Div0,#Div0,#Div0
win,0,0,0,1,1,#Div0,0.0,#Div0
fifty,0,2,0,0,2,#Div0,#Div0,#Div0
third,0,1,0,0,1,#Div0,#Div0,#Div0
environment-friendly,0,1,0,0,1,#Div0,#Div0,#Div0
provides,0,3,0,0,3,#Div0,#Div0,#Div0
grandpa,0,1,0,0,1,#Div0,#Div0,#Div0
employments,0,1,0,0,1,#Div0,#Div0,#Div0
McDonald,0,1,0,0,1,#Div0,#Div0,#Div0
book,0,8,0,0,8,#Div0,#Div0,#Div0
technology,0,22,0,0,22,#Div0,#Div0,#Div0
marketing,0,9,0,0,9,#Div0,#Div0,#Div0
equal,0,1,0,0,1,#Div0,#Div0,#Div0
sent,0,1,0,0,1,#Div0,#Div0,#Div0
half,0,1,0,0,1,#Div0,#Div0,#Div0
expose,0,2,0,0,2,#Div0,#Div0,#Div0
candidate,0,1,0,0,1,#Div0,#Div0,#Div0
Once,0,2,0,0,2,#Div0,#Div0,#Div0
aknowledgements,0,1,0,0,1,#Div0,#Div0,#Div0
Smith,0,1,0,0,1,#Div0,#Div0,#Div0
until,0,6,0,0,6,#Div0,#Div0,#Div0
consumers,0,9,0,0,9,#Div0,#Div0,#Div0
deadlines,0,1,0,0,1,#Div0,#Div0,#Div0
triing,0,1,0,0,1,#Div0,#Div0,#Div0
knowledgable,0,2,0,0,2,#Div0,#Div0,#Div0
fruits,0,2,0,0,2,#Div0,#Div0,#Div0
vaccinations,0,1,0,0,1,#Div0,#Div0,#Div0
ways,0,24,0,2,26,#Div0,0.0,#Div0
analyzed,0,2,0,0,2,#Div0,#Div0,#Div0
because,0,250,0,0,250,#Div0,#Div0,#Div0
determined,0,1,0,0,1,#Div0,#Div0,#Div0
fundamental,0,1,0,1,2,#Div0,0.0,#Div0
Doctors,0,1,0,0,1,#Div0,#Div0,#Div0
consequences,0,3,0,1,4,#Div0,0.0,#Div0
nobel,0,1,0,0,1,#Div0,#Div0,#Div0
dramaticlly,0,1,0,0,1,#Div0,#Div0,#Div0
loyalty,0,1,0,1,2,#Div0,0.0,#Div0
practicable,0,1,0,0,1,#Div0,#Div0,#Div0
Relief,0,1,0,0,1,#Div0,#Div0,#Div0
curiocity,0,1,0,0,1,#Div0,#Div0,#Div0
nearer,0,0,0,1,1,#Div0,0.0,#Div0
definitly,0,1,0,0,1,#Div0,#Div0,#Div0
razors,0,1,0,0,1,#Div0,#Div0,#Div0
statistics,0,3,0,0,3,#Div0,#Div0,#Div0
desagreeing,0,1,0,0,1,#Div0,#Div0,#Div0
infrastructures,0,1,0,0,1,#Div0,#Div0,#Div0
stuff,0,4,0,0,4,#Div0,#Div0,#Div0
minimal,0,1,0,0,1,#Div0,#Div0,#Div0
experements,0,1,0,0,1,#Div0,#Div0,#Div0
comprensible,0,1,0,0,1,#Div0,#Div0,#Div0
harder,0,7,0,0,7,#Div0,#Div0,#Div0
actual,0,3,0,0,3,#Div0,#Div0,#Div0
entertains,0,1,0,0,1,#Div0,#Div0,#Div0
aolt,0,1,0,0,1,#Div0,#Div0,#Div0
thats,0,3,0,0,3,#Div0,#Div0,#Div0
could,0,100,0,0,100,#Div0,#Div0,#Div0
summarize,0,2,0,0,2,#Div0,#Div0,#Div0
theater,0,4,0,0,4,#Div0,#Div0,#Div0
speed,0,2,0,0,2,#Div0,#Div0,#Div0
bench,0,1,0,0,1,#Div0,#Div0,#Div0
cut,0,2,0,1,3,#Div0,0.0,#Div0
did,0,36,0,0,36,#Div0,#Div0,#Div0
earthquakes,0,1,0,0,1,#Div0,#Div0,#Div0
actually,0,21,0,0,21,#Div0,#Div0,#Div0
Usually,0,4,0,0,4,#Div0,#Div0,#Div0
student,0,42,0,0,42,#Div0,#Div0,#Div0
sevoniers,0,1,0,0,1,#Div0,#Div0,#Div0
wich,0,3,0,0,3,#Div0,#Div0,#Div0
Unfortunately,0,3,0,0,3,#Div0,#Div0,#Div0
try,0,72,0,0,72,#Div0,#Div0,#Div0
prescripe,0,1,0,0,1,#Div0,#Div0,#Div0
choosing,0,3,0,0,3,#Div0,#Div0,#Div0
atleast,0,1,0,0,1,#Div0,#Div0,#Div0
sucsessful,0,1,0,0,1,#Div0,#Div0,#Div0
groop,0,1,0,0,1,#Div0,#Div0,#Div0
trick,0,1,0,0,1,#Div0,#Div0,#Div0
staff,0,1,0,0,1,#Div0,#Div0,#Div0
summary,0,3,0,0,3,#Div0,#Div0,#Div0
mere,0,1,0,0,1,#Div0,#Div0,#Div0
shiny,0,1,0,1,2,#Div0,0.0,#Div0
occure,0,1,0,0,1,#Div0,#Div0,#Div0
knew,0,3,0,0,3,#Div0,#Div0,#Div0
enhancing,0,2,0,0,2,#Div0,#Div0,#Div0
buys,0,1,0,0,1,#Div0,#Div0,#Div0
devices,0,1,0,1,2,#Div0,0.0,#Div0
showing,0,7,0,0,7,#Div0,#Div0,#Div0
official,0,3,0,0,3,#Div0,#Div0,#Div0
target,0,0,0,1,1,#Div0,0.0,#Div0
heat,0,1,0,0,1,#Div0,#Div0,#Div0
middle,0,1,0,2,3,#Div0,0.0,#Div0
remembers,0,1,0,0,1,#Div0,#Div0,#Div0
mountenious,0,1,0,0,1,#Div0,#Div0,#Div0
least,0,9,0,0,9,#Div0,#Div0,#Div0
location,0,2,0,0,2,#Div0,#Div0,#Div0
waste,0,0,0,6,6,#Div0,0.0,#Div0
compare,0,2,0,0,2,#Div0,#Div0,#Div0
sick,0,2,0,0,2,#Div0,#Div0,#Div0
brand,0,6,0,0,6,#Div0,#Div0,#Div0
deciding,0,2,0,0,2,#Div0,#Div0,#Div0
Art,0,1,0,0,1,#Div0,#Div0,#Div0
pollutant,0,2,0,0,2,#Div0,#Div0,#Div0
wo,0,7,0,0,7,#Div0,#Div0,#Div0
theory,0,8,0,1,9,#Div0,0.0,#Div0
exposed,0,0,0,1,1,#Div0,0.0,#Div0
economically,0,1,0,0,1,#Div0,#Div0,#Div0
momey,0,1,0,0,1,#Div0,#Div0,#Div0
fair,0,2,0,0,2,#Div0,#Div0,#Div0
declined,0,2,0,0,2,#Div0,#Div0,#Div0
agreed,0,2,0,0,2,#Div0,#Div0,#Div0
refer,0,1,0,0,1,#Div0,#Div0,#Div0
Bahrain,0,1,0,0,1,#Div0,#Div0,#Div0
pampered,0,0,0,1,1,#Div0,0.0,#Div0
bicicle,0,1,0,0,1,#Div0,#Div0,#Div0
extra,0,2,0,2,4,#Div0,0.0,#Div0
faculty,0,3,0,0,3,#Div0,#Div0,#Div0
generation,0,11,0,0,11,#Div0,#Div0,#Div0
disaggree,0,1,0,0,1,#Div0,#Div0,#Div0
suggestion,0,2,0,0,2,#Div0,#Div0,#Div0
:,0,57,0,0,57,#Div0,#Div0,#Div0
RedBull,0,1,0,0,1,#Div0,#Div0,#Div0
really,0,106,0,0,106,#Div0,#Div0,#Div0
fore,0,1,0,0,1,#Div0,#Div0,#Div0
finance,0,2,0,0,2,#Div0,#Div0,#Div0
in,0,1100,0,18,1118,#Div0,0.0,#Div0
read,0,13,0,0,13,#Div0,#Div0,#Div0
recqired,0,1,0,0,1,#Div0,#Div0,#Div0
crimes,0,1,0,0,1,#Div0,#Div0,#Div0
symbols,0,1,0,0,1,#Div0,#Div0,#Div0
masters,0,1,0,0,1,#Div0,#Div0,#Div0
TOEFL,0,1,0,0,1,#Div0,#Div0,#Div0
imrpoving,0,1,0,0,1,#Div0,#Div0,#Div0
arriving,0,1,0,0,1,#Div0,#Div0,#Div0
discussion,0,2,0,0,2,#Div0,#Div0,#Div0
Organization,0,1,0,0,1,#Div0,#Div0,#Div0
thick,0,1,0,0,1,#Div0,#Div0,#Div0
compromise,0,2,0,0,2,#Div0,#Div0,#Div0
ourself,0,4,0,0,4,#Div0,#Div0,#Div0
differently,0,1,0,0,1,#Div0,#Div0,#Div0
only,0,116,0,0,116,#Div0,#Div0,#Div0
offers,0,3,0,0,3,#Div0,#Div0,#Div0
agree,0,92,0,0,92,#Div0,#Div0,#Div0
picture,0,3,0,0,3,#Div0,#Div0,#Div0
Wherever,0,1,0,0,1,#Div0,#Div0,#Div0
encounter,0,0,0,1,1,#Div0,0.0,#Div0
relationship,0,2,0,1,3,#Div0,0.0,#Div0
povide,0,1,0,0,1,#Div0,#Div0,#Div0
artists,0,2,0,0,2,#Div0,#Div0,#Div0
childhood,0,4,0,0,4,#Div0,#Div0,#Div0
appreciate,0,2,0,0,2,#Div0,#Div0,#Div0
received,0,5,0,0,5,#Div0,#Div0,#Div0
considers,0,1,0,0,1,#Div0,#Div0,#Div0
decides,0,2,0,0,2,#Div0,#Div0,#Div0
waves,0,1,0,0,1,#Div0,#Div0,#Div0
pretty,0,2,0,0,2,#Div0,#Div0,#Div0
provied,0,1,0,0,1,#Div0,#Div0,#Div0
physicain,0,1,0,0,1,#Div0,#Div0,#Div0
months,0,3,0,0,3,#Div0,#Div0,#Div0
midterms,0,1,0,0,1,#Div0,#Div0,#Div0
facing,0,0,0,2,2,#Div0,0.0,#Div0
frequent,0,1,0,0,1,#Div0,#Div0,#Div0
room,0,2,0,0,2,#Div0,#Div0,#Div0
why,0,35,0,0,35,#Div0,#Div0,#Div0
mostof,0,1,0,0,1,#Div0,#Div0,#Div0
Gradually,0,1,0,0,1,#Div0,#Div0,#Div0
huge,0,11,0,1,12,#Div0,0.0,#Div0
colder,0,0,0,1,1,#Div0,0.0,#Div0
fulfill,0,0,0,1,1,#Div0,0.0,#Div0
baby,0,2,0,0,2,#Div0,#Div0,#Div0
imporant,0,1,0,0,1,#Div0,#Div0,#Div0
samples,0,1,0,0,1,#Div0,#Div0,#Div0
affect,0,3,0,0,3,#Div0,#Div0,#Div0
spcific,0,1,0,0,1,#Div0,#Div0,#Div0
comminicate,0,1,0,0,1,#Div0,#Div0,#Div0
record,0,1,0,0,1,#Div0,#Div0,#Div0
Trial,0,1,0,0,1,#Div0,#Div0,#Div0
semesters,0,0,0,1,1,#Div0,0.0,#Div0
Educational,0,1,0,0,1,#Div0,#Div0,#Div0
achievements,0,2,0,0,2,#Div0,#Div0,#Div0
entered,0,1,0,1,2,#Div0,0.0,#Div0
practicing,0,2,0,0,2,#Div0,#Div0,#Div0
coming,0,3,0,0,3,#Div0,#Div0,#Div0
sometime,0,3,0,0,3,#Div0,#Div0,#Div0
suddenly,0,2,0,0,2,#Div0,#Div0,#Div0
famillies,0,2,0,0,2,#Div0,#Div0,#Div0
wiping,0,2,0,0,2,#Div0,#Div0,#Div0
rough,0,1,0,1,2,#Div0,0.0,#Div0
distract,0,0,0,1,1,#Div0,0.0,#Div0
feild,0,1,0,0,1,#Div0,#Div0,#Div0
settle,0,0,0,1,1,#Div0,0.0,#Div0
successor,0,1,0,0,1,#Div0,#Div0,#Div0
advertisment,0,5,0,0,5,#Div0,#Div0,#Div0
asking,0,3,0,1,4,#Div0,0.0,#Div0
depending,0,5,0,0,5,#Div0,#Div0,#Div0
blocked,0,0,0,1,1,#Div0,0.0,#Div0
specialize,0,22,0,0,22,#Div0,#Div0,#Div0
on,0,246,0,13,259,#Div0,0.0,#Div0
rapid,0,1,0,0,1,#Div0,#Div0,#Div0
mode,0,1,0,0,1,#Div0,#Div0,#Div0
poplulation,0,1,0,0,1,#Div0,#Div0,#Div0
admired,0,2,0,0,2,#Div0,#Div0,#Div0
pepole,0,5,0,0,5,#Div0,#Div0,#Div0
evaluation,0,1,0,0,1,#Div0,#Div0,#Div0
produc,0,1,0,0,1,#Div0,#Div0,#Div0
successfully,0,2,0,0,2,#Div0,#Div0,#Div0
doctor,0,11,0,0,11,#Div0,#Div0,#Div0
companies,0,21,0,0,21,#Div0,#Div0,#Div0
humanities,0,1,0,0,1,#Div0,#Div0,#Div0
films,0,4,0,0,4,#Div0,#Div0,#Div0
private,0,9,0,1,10,#Div0,0.0,#Div0
wise,0,6,0,0,6,#Div0,#Div0,#Div0
highlights,0,0,0,1,1,#Div0,0.0,#Div0
spread-out,0,0,0,1,1,#Div0,0.0,#Div0
CO2,0,5,0,0,5,#Div0,#Div0,#Div0
conlcusion,0,1,0,0,1,#Div0,#Div0,#Div0
doesn,0,3,0,0,3,#Div0,#Div0,#Div0
methode,0,1,0,0,1,#Div0,#Div0,#Div0
may,0,68,0,0,68,#Div0,#Div0,#Div0
MNCs,0,1,0,0,1,#Div0,#Div0,#Div0
trabel,0,2,0,0,2,#Div0,#Div0,#Div0
eager,0,3,0,0,3,#Div0,#Div0,#Div0
most,0,95,0,1,96,#Div0,0.0,#Div0
builds,0,0,0,2,2,#Div0,0.0,#Div0
mala,0,1,0,0,1,#Div0,#Div0,#Div0
fun,0,20,0,0,20,#Div0,#Div0,#Div0
meet,0,14,0,3,17,#Div0,0.0,#Div0
responsabilies,0,1,0,0,1,#Div0,#Div0,#Div0
style,0,3,0,0,3,#Div0,#Div0,#Div0
Consequently,0,4,0,0,4,#Div0,#Div0,#Div0
Patrients,0,1,0,0,1,#Div0,#Div0,#Div0
fruit,0,1,0,0,1,#Div0,#Div0,#Div0
advancement,0,0,0,4,4,#Div0,0.0,#Div0
relay,0,0,0,2,2,#Div0,0.0,#Div0
psycholgical,0,1,0,0,1,#Div0,#Div0,#Div0
realizing,0,1,0,0,1,#Div0,#Div0,#Div0
boating,0,1,0,0,1,#Div0,#Div0,#Div0
clarify,0,1,0,0,1,#Div0,#Div0,#Div0
expressing,0,1,0,1,2,#Div0,0.0,#Div0
applying,0,1,0,0,1,#Div0,#Div0,#Div0
aunt,0,1,0,0,1,#Div0,#Div0,#Div0
las,0,1,0,0,1,#Div0,#Div0,#Div0
through,0,21,0,4,25,#Div0,0.0,#Div0
posible,0,1,0,0,1,#Div0,#Div0,#Div0
indispensable,0,1,0,0,1,#Div0,#Div0,#Div0
nowadays,0,22,0,0,22,#Div0,#Div0,#Div0
intilligant,0,1,0,0,1,#Div0,#Div0,#Div0
logic,0,1,0,0,1,#Div0,#Div0,#Div0
stressing,0,1,0,0,1,#Div0,#Div0,#Div0
loads,0,1,0,0,1,#Div0,#Div0,#Div0
subjecet,0,1,0,0,1,#Div0,#Div0,#Div0
professors,0,6,0,0,6,#Div0,#Div0,#Div0
advetisement,0,1,0,0,1,#Div0,#Div0,#Div0
shool,0,1,0,0,1,#Div0,#Div0,#Div0
disappointing,0,1,0,0,1,#Div0,#Div0,#Div0
ware,0,2,0,0,2,#Div0,#Div0,#Div0
Coca,0,1,0,0,1,#Div0,#Div0,#Div0
life,0,243,0,1,244,#Div0,0.0,#Div0
drinking,0,1,0,0,1,#Div0,#Div0,#Div0
lets,0,1,0,0,1,#Div0,#Div0,#Div0
efficient,0,1,0,0,1,#Div0,#Div0,#Div0
organaizitions,0,1,0,0,1,#Div0,#Div0,#Div0
blame,0,1,0,0,1,#Div0,#Div0,#Div0
wooden,0,1,0,0,1,#Div0,#Div0,#Div0
mental,0,4,0,0,4,#Div0,#Div0,#Div0
therfore,0,1,0,0,1,#Div0,#Div0,#Div0
somthing,0,1,0,0,1,#Div0,#Div0,#Div0
money-oriented,0,2,0,0,2,#Div0,#Div0,#Div0
selling,0,3,0,1,4,#Div0,0.0,#Div0
pill,0,1,0,0,1,#Div0,#Div0,#Div0
somebody,0,4,0,0,4,#Div0,#Div0,#Div0
uncomfortable,0,1,0,0,1,#Div0,#Div0,#Div0
avilability,0,1,0,0,1,#Div0,#Div0,#Div0
staying,0,2,0,0,2,#Div0,#Div0,#Div0
theyr,0,2,0,0,2,#Div0,#Div0,#Div0
speech,0,1,0,0,1,#Div0,#Div0,#Div0
Limiting,0,1,0,0,1,#Div0,#Div0,#Div0
germany,0,1,0,0,1,#Div0,#Div0,#Div0
crucial,0,5,0,0,5,#Div0,#Div0,#Div0
prized,0,0,0,1,1,#Div0,0.0,#Div0
expect,0,2,0,0,2,#Div0,#Div0,#Div0
policies,0,1,0,0,1,#Div0,#Div0,#Div0
perhaps,0,5,0,0,5,#Div0,#Div0,#Div0
done,0,14,0,0,14,#Div0,#Div0,#Div0
worlds,0,0,0,1,1,#Div0,0.0,#Div0
flights,0,1,0,0,1,#Div0,#Div0,#Div0
budget,0,4,0,0,4,#Div0,#Div0,#Div0
wipe,0,1,0,0,1,#Div0,#Div0,#Div0
conscience,0,0,0,2,2,#Div0,0.0,#Div0
listen,0,3,0,0,3,#Div0,#Div0,#Div0
Long,0,1,0,0,1,#Div0,#Div0,#Div0
metropolitan,0,2,0,0,2,#Div0,#Div0,#Div0
dozens,0,1,0,0,1,#Div0,#Div0,#Div0
grades,0,1,0,0,1,#Div0,#Div0,#Div0
worths,0,2,0,0,2,#Div0,#Div0,#Div0
mass,0,4,0,0,4,#Div0,#Div0,#Div0
untrustable,0,1,0,0,1,#Div0,#Div0,#Div0
expressed,0,1,0,0,1,#Div0,#Div0,#Div0
responseblities,0,1,0,0,1,#Div0,#Div0,#Div0
Conclusion,0,1,0,0,1,#Div0,#Div0,#Div0
competitors,0,2,0,0,2,#Div0,#Div0,#Div0
comparing,0,1,0,0,1,#Div0,#Div0,#Div0
soup,0,2,0,0,2,#Div0,#Div0,#Div0
pursuing,0,0,0,1,1,#Div0,0.0,#Div0
poins,0,1,0,0,1,#Div0,#Div0,#Div0
challenged,0,1,0,0,1,#Div0,#Div0,#Div0
factore,0,2,0,0,2,#Div0,#Div0,#Div0
Effect,0,1,0,0,1,#Div0,#Div0,#Div0
understding,0,1,0,0,1,#Div0,#Div0,#Div0
chance,0,21,0,0,21,#Div0,#Div0,#Div0
keys,0,0,0,1,1,#Div0,0.0,#Div0
tecnology,0,2,0,0,2,#Div0,#Div0,#Div0
ressemblance,0,1,0,0,1,#Div0,#Div0,#Div0
week,0,13,0,0,13,#Div0,#Div0,#Div0
less,0,42,0,4,46,#Div0,0.0,#Div0
yonger,0,2,0,0,2,#Div0,#Div0,#Div0
raised,0,1,0,1,2,#Div0,0.0,#Div0
recommended,0,1,0,0,1,#Div0,#Div0,#Div0
unpredictable,0,1,0,0,1,#Div0,#Div0,#Div0
matured,0,1,0,0,1,#Div0,#Div0,#Div0
proved,0,2,0,0,2,#Div0,#Div0,#Div0
wored,0,1,0,0,1,#Div0,#Div0,#Div0
deriving,0,0,0,2,2,#Div0,0.0,#Div0
imagined,0,1,0,0,1,#Div0,#Div0,#Div0
symbol,0,0,0,2,2,#Div0,0.0,#Div0
proposed,0,2,0,0,2,#Div0,#Div0,#Div0
everythng,0,1,0,0,1,#Div0,#Div0,#Div0
involve,0,2,0,0,2,#Div0,#Div0,#Div0
challanges,0,0,0,1,1,#Div0,0.0,#Div0
receives,0,1,0,0,1,#Div0,#Div0,#Div0
creaters,0,1,0,0,1,#Div0,#Div0,#Div0
technieqs,0,2,0,0,2,#Div0,#Div0,#Div0
domains,0,1,0,0,1,#Div0,#Div0,#Div0
speaks,0,1,0,0,1,#Div0,#Div0,#Div0
foreign,0,8,0,0,8,#Div0,#Div0,#Div0
wounderful,0,1,0,0,1,#Div0,#Div0,#Div0
conditioners,0,1,0,0,1,#Div0,#Div0,#Div0
emitted,0,1,0,0,1,#Div0,#Div0,#Div0
Toshiba,0,4,0,0,4,#Div0,#Div0,#Div0
earned,0,0,0,2,2,#Div0,0.0,#Div0
income,0,3,0,0,3,#Div0,#Div0,#Div0
colleage,0,1,0,0,1,#Div0,#Div0,#Div0
aging,0,2,0,0,2,#Div0,#Div0,#Div0
transportation,0,29,0,0,29,#Div0,#Div0,#Div0
effeint,0,1,0,0,1,#Div0,#Div0,#Div0
part,0,27,0,12,39,#Div0,0.0,#Div0
immidetaly,0,1,0,0,1,#Div0,#Div0,#Div0
valuable,0,2,0,2,4,#Div0,0.0,#Div0
sometimes,0,29,0,0,29,#Div0,#Div0,#Div0
blast,0,0,0,1,1,#Div0,0.0,#Div0
lifes,0,4,0,0,4,#Div0,#Div0,#Div0
discourage,0,1,0,0,1,#Div0,#Div0,#Div0
surround,0,0,0,1,1,#Div0,0.0,#Div0
eintire,0,1,0,0,1,#Div0,#Div0,#Div0
cheeper,0,1,0,0,1,#Div0,#Div0,#Div0
dies,0,1,0,0,1,#Div0,#Div0,#Div0
individual,0,9,0,0,9,#Div0,#Div0,#Div0
relax,0,1,0,1,2,#Div0,0.0,#Div0
nobody,0,2,0,0,2,#Div0,#Div0,#Div0
restaurant,0,7,0,0,7,#Div0,#Div0,#Div0
hence,0,2,0,0,2,#Div0,#Div0,#Div0
however,0,21,0,0,21,#Div0,#Div0,#Div0
frustrated,0,1,0,0,1,#Div0,#Div0,#Div0
crowded,0,3,0,0,3,#Div0,#Div0,#Div0
services,0,8,0,0,8,#Div0,#Div0,#Div0
pretends,0,1,0,0,1,#Div0,#Div0,#Div0
license,0,1,0,0,1,#Div0,#Div0,#Div0
2026,0,1,0,0,1,#Div0,#Div0,#Div0
arises,0,1,0,0,1,#Div0,#Div0,#Div0
ranges,0,0,0,1,1,#Div0,0.0,#Div0
soI,0,1,0,0,1,#Div0,#Div0,#Div0
thinking,0,15,0,0,15,#Div0,#Div0,#Div0
litigations,0,1,0,0,1,#Div0,#Div0,#Div0
orginal,0,1,0,0,1,#Div0,#Div0,#Div0
ieas,0,1,0,0,1,#Div0,#Div0,#Div0
pair,0,1,0,0,1,#Div0,#Div0,#Div0
simulataneous,0,1,0,0,1,#Div0,#Div0,#Div0
aslo,0,1,0,0,1,#Div0,#Div0,#Div0
conservative,0,2,0,0,2,#Div0,#Div0,#Div0
listening,0,2,0,0,2,#Div0,#Div0,#Div0
12,0,1,0,0,1,#Div0,#Div0,#Div0
Singapre,0,1,0,0,1,#Div0,#Div0,#Div0
teenagers,0,4,0,0,4,#Div0,#Div0,#Div0
commute,0,1,0,0,1,#Div0,#Div0,#Div0
pioneered,0,1,0,0,1,#Div0,#Div0,#Div0
observed,0,3,0,0,3,#Div0,#Div0,#Div0
Mostly,0,1,0,0,1,#Div0,#Div0,#Div0
preparation,0,1,0,0,1,#Div0,#Div0,#Div0
reassuring,0,1,0,0,1,#Div0,#Div0,#Div0
